id,popularity,original_title,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
225574,2.1367580000000004,Non-Stop,Jaume Collet-Serra,106,Action|Thriller|Mystery,1648,6.8,2014,46054552.54,205227928.6
206487,2.116264,Predestination,Michael Spierig|Peter Spierig,97,Science Fiction|Thriller,1136,7.2,2014,5066000.779,2763273.152
154400,1.957672,The Drop,MichaÃ«l R. Roskam,106,Drama|Crime,583,6.6,2014,11605747.24,17186067.76
97020,1.9407349999999999,RoboCop,JosÃ© Padilha,102,Science Fiction|Action,1709,5.7,2014,110530926.1,220490244.3
157353,1.904422,Transcendence,Wally Pfister,119,Thriller|Science Fiction|Drama|Mystery,1555,5.9,2014,92109105.08,94908538.42
193610,1.9000380000000001,The Other Woman,Nick Cassavetes,109,Comedy|Romance,1056,6.2,2014,36843642.03,181253395.8
82703,1.8947060000000002,Mr. Peabody & Sherman,Rob Minkoff,92,Animation|Adventure|Family,592,6.8,2014,133558202.4,251377196.9
189,1.840817,Sin City: A Dame to Kill For,Frank Miller|Robert Rodriguez,102,Crime|Thriller,857,6.2,2014,59870918.3,36298002.43
172385,1.8116919999999999,Rio 2,Carlos Saldanha,102,Animation|Adventure|Comedy|Family,659,6.5,2014,94872378.23,460719091.2
100042,1.805954,Dumb and Dumber To,Bobby Farrelly|Peter Farrelly,110,Comedy,790,5.5,2014,36843642.03,156435350.0
152760,1.7798610000000001,The Monuments Men,George Clooney,118,War|Drama|History|Action,1083,5.7,2014,64476373.55,142754407.7
227306,1.769987,Unbroken,Angelina Jolie,137,Drama|War,981,7.2,2014,59870918.3,150545826.6
273895,1.754707,Selma,Ava DuVernay,127,History|Drama,580,7.5,2014,18421821.02,61517744.36
265177,1.737699,Mommy,Xavier Dolan,138,Drama,389,8.0,2014,4513346.149,3218356.608
228970,1.6493209999999998,Wild,Jean-Marc VallÃ©e,115,Drama,677,6.9,2014,13816365.76,48358699.57
76649,1.638781,Pompeii,Paul W.S. Anderson,105,Action|Adventure|History|Romance|Drama,837,5.1,2014,119741836.6,108533660.8
239571,1.63015,The Best of Me,Michael Hoffman,117,Drama|Romance,535,7.2,2014,23948367.32,33091313.28
196867,1.5880100000000001,Annie,Will Gluck,119,Music|Comedy|Drama|Family,331,6.1,2014,59870918.3,123262077.1
228326,1.5450549999999998,The Book of Life,Jorge R. Gutierrez,95,Romance|Animation|Adventure|Comedy|Family,531,7.3,2014,46054552.54,89748446.35
239563,1.542392,St. Vincent,Theodore Melfi,102,Comedy,531,7.1,2014,11974183.66,50510085.49
136797,1.541069,Need for Speed,Scott Waugh,130,Action|Crime|Drama|Thriller,1117,6.2,2014,60792009.35,187237211.3
228194,1.4490459999999998,The Hundred-Foot Journey,Lasse HallstrÃ¶m,122,Drama,352,7.2,2014,20264003.12,81867328.81
170687,1.440084,The Boxtrolls,Graham Annable|Anthony Stacchi,97,Animation|Comedy|Family|Fantasy,498,6.6,2014,55265463.05,99713420.94
87093,1.3987129999999999,Big Eyes,Tim Burton,105,Drama,710,6.8,2014,9210910.508,26604343.5
241254,1.394382,The Prince,Brian A Miller,93,Thriller|Action,165,4.6,2014,16579638.91,245550715.7
242095,1.319416,The Signal,William Eubank,95,Thriller|Science Fiction,400,5.8,2014,3684364.203,553479.928
216282,1.3155,Into the Storm,Steven Quale,89,Action|Thriller,572,5.7,2014,46054552.54,147929243.6
218836,1.240895,Planes: Fire & Rescue,Roberts Gannaway,83,Animation|Comedy|Adventure|Family,223,5.9,2014,46054552.54,139237453.6
144336,1.214094,Sabotage,David Ayer,110,Action|Drama|Thriller|Crime,422,5.4,2014,32238186.78,16126939.24
136835,1.146492,No Good Deed,Sam Miller,84,Thriller,105,5.8,2014,12158401.87,49582713.52
284293,1.142614,Still Alice,Richard Glatzer|Wash Westmoreland,99,Drama,725,7.5,2014,4605455.254,38499379.65
256274,1.1403020000000001,"As Above, So Below",John Erick Dowdle,93,Horror|Thriller,501,6.1,2014,4605455.254,36935751.14
87492,1.136851,Foxcatcher,Bennett Miller,134,Drama|Thriller,645,6.5,2014,22106185.22,11141793.68
226857,1.077877,Endless Love,Shana Feste,103,Drama|Romance,357,6.6,2014,18421821.02,31388867.14
157845,1.052381,The Rover,David MichÃ´d,100,Crime|Drama,164,6.0,2014,11283365.37,2114293.583
184098,1.041267,Think Like a Man Too,Tim Story,106,Comedy|Romance,175,6.2,2014,22106185.22,64643485.26
271674,1.039133,Suite FranÃ§aise,Saul Dibb,107,Drama|Romance|War,161,6.9,2014,13816365.76,8386272.427
187596,1.027357,Walk of Shame,Steven Brill,95,Comedy,402,5.7,2014,13816365.76,54536.88002999999
250546,1.0181149999999999,Annabelle,John R. Leonetti,99,Horror,827,5.6,2014,5987091.83,235130424.7
100241,0.989916,"I, Frankenstein",Stuart Beattie,92,Horror|Thriller,501,5.1,2014,59870918.3,65539857.91
225565,0.988081,That Awkward Moment,Tom Gormican,94,Comedy|Romance,713,6.0,2014,7368728.406,23993576.31
200505,0.98174,Draft Day,Ivan Reitman,109,Drama,207,6.5,2014,24869458.37,26556109.64
254473,0.9796549999999999,Brick Mansions,Camille Delamarre,90,Action|Crime|Drama,476,5.8,2014,25790549.42,63460252.62
242224,0.9678459999999999,The Babadook,Jennifer Kent,93,Drama|Thriller|Horror,1089,6.5,2014,1842182.102,6149637.688999999
226486,0.9660479999999999,Tammy,Ben Falcone,97,Comedy,381,5.1,2014,18421821.02,92593075.79
137321,0.92537,Winter's Tale,Akiva Goldsman,118,Drama|Fantasy|Mystery|Romance,327,5.9,2014,55265463.05,28369817.14
241848,0.916435,The Guest,Adam Wingard,99,Mystery|Thriller|Action,402,6.6,2014,4605455.254,2180370.813
256917,0.8931209999999999,The Water Diviner,Russell Crowe,112,War|Drama,287,6.8,2014,20724548.64,14295354.29
171424,0.890965,The Green Inferno,Eli Roth,100,Horror|Thriller,194,4.8,2014,4605455.254,6294225.035
218778,0.8765139999999999,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,81,Family|Comedy,380,6.2,2014,25790549.42,92711635.87
239678,0.876066,This Is Where I Leave You,Shawn Levy,103,Drama|Comedy,377,6.5,2014,18237602.81,38037670.78
264656,0.8701040000000001,The Homesman,Tommy Lee Jones,122,Western|Drama,150,6.2,2014,14737456.81,2238241.121
230179,0.8058390000000001,Big Game,Jalmari Helander,90,Action|Adventure,261,5.2,2014,7829273.932,6908182.881
209451,0.797723,Jersey Boys,Clint Eastwood,134,Music|Drama,181,6.7,2014,36843642.03,62032730.97
222899,0.796721,About Last Night,Steve Pink,100,Comedy|Romance,165,5.8,2014,11513638.13,45135933.7
198185,0.7863979999999999,Million Dollar Arm,Craig Gillespie,124,Drama,182,6.6,2014,23027276.27,35284812.41
231576,0.778247,Wish I Was Here,Zach Braff,120,Drama|Comedy,192,6.3,2014,5066000.779,5050617.638
244539,0.777096,Infinitely Polar Bear,Maya Forbes,87,Comedy|Drama,76,7.0,2014,6171310.04,1317763.517
97370,0.757089,Under the Skin,Jonathan Glazer,108,Thriller|Science Fiction|Drama,704,6.0,2014,12250510.98,4955701.047
177494,0.7517729999999999,Veronica Mars,Rob Thomas,107,Comedy|Drama|Crime,323,6.3,2014,5526546.305,3210119.291
235260,0.740796,Son of God,Christopher Spencer,138,Drama,61,5.8,2014,20264003.12,62450032.19
242042,0.728025,Barefoot,Andrew Fleming,90,Comedy|Drama|Romance,129,6.5,2014,5526546.305,13881.76323
217993,0.72546,Justice League: War,Jay Oliva,79,Animation,141,7.0,2014,3223818.6780000003,4748523.721
157834,0.722877,The Zero Theorem,Terry Gilliam,107,Drama|Fantasy|Science Fiction,232,5.7,2014,7829273.932,709890.3994
232679,0.714661,When the Game Stands Tall,Thomas Carter,115,Drama,94,6.2,2014,13816365.76,27750597.1
177047,0.688179,Decoding Annie Parker,Steven Bernstein,91,Drama,23,5.2,2014,1842182.102,44571.59595
193612,0.667732,The Quiet Ones,John Pogue,98,Horror,147,5.1,2014,184218.2102,16427536.39
157849,0.660405,A Most Wanted Man,Anton Corbijn,121,Thriller,393,6.3,2014,13816365.76,29064894.55
282813,0.6463369999999999,The Pyramid,GrÃ©gory Levasseur,89,Horror,234,4.7,2014,5987091.83,12771328.09
246860,0.6352140000000001,Clouds of Sils Maria,Olivier Assayas,124,Drama,173,6.8,2014,6079200.935,1431375.493
245916,0.6320479999999999,Kill the Messenger,Michael Cuesta,112,Thriller|Crime|Drama|Mystery,247,6.5,2014,4605455.254,2257452.317
254191,0.615729,Honeymoon,Leigh Janiak,87,Horror,137,5.3,2014,921091.0508,8582.726411
210479,0.602735,Locke,Steven Knight,85,Drama|Thriller,480,6.8,2014,1842182.102,4269533.348
227735,0.599079,Dolphin Tale 2,Charles Martin Smith,107,Family|Drama,63,6.8,2014,33159277.83,48287768.19
288158,0.5902569999999999,The Woman in Black 2: Angel of Death,Tom Harper,90,Thriller|Horror|Drama,270,4.9,2014,921091.0508,24410131.45
145220,0.574398,Muppets Most Wanted,James Bobin,112,Comedy|Adventure|Crime|Family,222,6.2,2014,46054552.54,74040166.02
246403,0.5594720000000001,Tusk,Kevin Smith,102,Comedy|Drama|Horror,206,4.9,2014,2579054.942,1682561.628
286521,0.548656,5 Flights Up,Richard Loncraine,92,Drama,56,5.9,2014,5526546.305,940361.1966
236751,0.540852,Heaven is for Real,Randall Wallace,99,Drama,159,6.1,2014,11053092.61,93336884.45
188207,0.49583999999999995,The Legend of Hercules,Renny Harlin,99,Action|Adventure,399,4.4,2014,64476373.55,56443954.83
253235,0.485296,And So It Goes,Rob Reiner,94,Comedy|Drama|Romance,111,5.7,2014,27632731.52,23315013.14
244566,0.47065100000000004,Life After Beth,Jeff Baena,90,Romance|Comedy|Horror,141,4.8,2014,2210618.522,81307.47032000001
230266,0.44645799999999997,Miss Julie,Liv Ullmann,120,Drama,15,5.4,2014,5066000.779,4605455.254
244783,0.407983,Song One,Kate Barker-Froyland,86,Drama,58,5.7,2014,5526546.305,29706.107480000002
252171,0.403579,A Girl Walks Home Alone at Night,Ana Lily Amirpour,99,Horror|Romance,146,7.0,2014,921091.0508,363830.9651
210947,0.40115300000000004,Afflicted,Clif Prowse|Derek Lee,85,Horror|Thriller,142,6.1,2014,292906.9541,111616.8924
241771,0.39860100000000004,Beyond the Lights,Gina Prince-Bythewood,116,Drama,95,6.9,2014,6447637.355,13465178.61
252680,0.386307,Moms' Night Out,Andrew Erwin|Jon Erwin,98,Comedy,92,5.7,2014,4605455.254,9606709.78
238603,0.382434,Earth to Echo,Dave Green,89,Family|Adventure|Science Fiction,223,5.7,2014,11974183.66,41725424.6
284536,0.350612,The Gambler,Rupert Wyatt,111,Thriller|Crime|Drama,405,5.6,2014,23027276.27,36080177.29
209185,0.34162,The Grand Seduction,Don McKellar,112,Comedy,63,6.7,2014,11697856.34,3159358.8839999996
157847,0.340308,Joe,David Gordon Green,118,Drama,207,6.5,2014,3684364.203,2178810.485
270654,0.318941,Parts Per Billion,Brian Horiuchi,139,Science Fiction,14,4.8,2014,460545.5254,13816365.76
157099,0.317225,Better Living Through Chemistry,Geoff Moore|David Posamentier,91,Drama|Comedy,60,5.9,2014,4605455.254,69213.54483
249660,0.300442,God's Not Dead,Harold Cronk,113,Drama,146,6.1,2014,15658547.86,27438381.31
79316,0.283225,Devil's Due,Matt Bettinelli-Olpin|Tyler Gillett,89,Horror,164,4.5,2014,6447637.355,33559008.32
282296,0.751476,My Old Lady,Israel Horovitz,107,Romance|Comedy|Drama,65,6.0,2014,4605455.254,3697062.3639999996
251321,0.19104000000000002,Aloft,Claudia Llosa,112,Drama,20,5.1,2014,7368728.406,48897.03952
262340,0.151591,Mrs. Brown's Boys D'Movie,Ben Kellett,94,Comedy,20,5.2,2014,5434437.2,21185094.17
11,12.037933,Star Wars,George Lucas,121,Adventure|Action|Science Fiction,4428,7.9,1977,39575591.36,2789712242.0
691,2.379469,The Spy Who Loved Me,Lewis Gilbert,125,Adventure|Action|Thriller,279,6.2,1977,50368934.46,667167740.4
11319,1.719385,The Rescuers,John Lounsbery|Wolfgang Reitherman|Art Stevens,78,Fantasy|Family|Animation|Adventure,332,6.6,1977,4317337.239,256219102.7
703,1.179653,Annie Hall,Woody Allen,93,Comedy|Drama|Romance,493,7.6,1977,14391124.13,137620251.3
840,1.104816,Close Encounters of the Third Kind,Steven Spielberg,135,Science Fiction|Drama,600,7.0,1977,71955620.65,1092964989.0
5902,1.048838,A Bridge Too Far,Richard Attenborough,175,Drama|History|War,109,6.4,1977,79151182.72,182587387.4
11940,0.75125,Sinbad and the Eye of the Tiger,Sam Wanamaker,113,Action|Adventure|Family|Fantasy|Science Fiction,15,5.9,1977,12592233.61,57564496.52
11009,0.602862,Saturday Night Fever,John Badham,118,Drama|Music,192,6.3,1977,12592233.61,853081316.0
12535,0.560826,High Anxiety,Mel Brooks,94,Comedy|Music,29,6.2,1977,12232455.51,111758008.9
17689,0.49548000000000003,The Gauntlet,Clint Eastwood,109,Drama|Action|Crime|Thriller,45,6.7,1977,19787795.68,95034155.53
11586,0.375967,Exorcist II: The Heretic,John Boorman,118,Horror|Thriller|Fantasy,56,4.6,1977,50368934.46,110628679.9
7227,0.373131,Airport '77,Jerry Jameson,114,Action|Adventure|Drama|Thriller,25,5.7,1977,21586686.2,107933431.0
985,0.331417,Eraserhead,David Lynch,89,Science Fiction|Fantasy|Horror|Drama,194,7.1,1977,35977.81033,25184467.23
12707,0.22879699999999997,Orca: The Killer Whale,Michael Anderson,92,Drama|Adventure|Horror,25,5.0,1977,21586686.2,52951615.96
38985,0.219941,Sorcerer,William Friedkin,121,Action|Thriller|Adventure,48,7.4,1977,79151182.72,43173372.39
72277,0.19154100000000002,The Last Wave,Peter Weir,106,Drama|Thriller|Mystery,12,5.8,1977,2914202.6360000004,4526008.539
30315,0.164123,Kingdom of the Spiders,John 'Bud' Cardos,97,Horror|Science Fiction,16,5.7,1977,1798890.5159999998,61162277.55
16220,0.17565699999999998,Wizards,Ralph Bakshi,80,Animation|Fantasy|Science Fiction,26,6.0,1977,4317337.239,32380029.29
12262,0.137351,The Hills Have Eyes,Wes Craven,89,Horror,57,6.0,1977,827489.6375,89944525.81
19995,9.432768,Avatar,James Cameron,162,Action|Adventure|Fantasy|Science Fiction,8458,7.1,2009,240886902.9,2827123750.0
16869,6.098027,Inglourious Basterds,Quentin Tarantino,153,Drama|Action|Thriller|War,3969,7.7,2009,71148030.39,324364937.8
12437,5.806897,Underworld: Rise of the Lycans,Patrick Tatopoulos,92,Fantasy|Action|Adventure|Science Fiction|Thriller,979,6.2,2009,35574015.19,92825002.68
767,5.076472,Harry Potter and the Half-Blood Prince,David Yates,153,Adventure|Fantasy|Family,3220,7.3,2009,254100108.5,949276533.3
14160,4.908901999999999,Up,Bob Peterson|Pete Docter,96,Animation|Comedy|Family|Adventure,4225,7.6,2009,177870076.0,743337082.5
13475,3.82957,Star Trek,J.J. Abrams,127,Science Fiction|Action|Adventure,3417,7.3,2009,152460065.1,392005772.7
534,3.7896330000000003,Terminator Salvation,McG,115,Drama|Action|Thriller|Science Fiction,1670,5.8,2009,203280086.8,377443351.4
17654,3.7449559999999997,District 9,Neill Blomkamp,112,Action|Thriller|Science Fiction,2141,7.1,2009,30492013.02,214277144.1
10528,3.4315589999999996,Sherlock Holmes,Guy Ritchie,128,Adventure|Drama|Action|Comedy|Thriller,4118,6.9,2009,91476039.07,532622976.8
19913,3.244139,(500) Days of Summer,Marc Webb,95,Comedy|Drama|Romance,1778,7.3,2009,7623003.256,61718613.2
8355,3.1549139999999998,Ice Age: Dawn of the Dinosaurs,Carlos Saldanha,94,Animation|Comedy|Family|Adventure,1392,6.4,2009,91476039.07,901228865.7
18785,3.15306,The Hangover,Todd Phillips,100,Comedy,4134,7.1,2009,35574015.19,466802856.5
13183,3.038063,Watchmen,Zack Snyder,162,Action|Mystery|Science Fiction,1751,6.8,2009,132132056.4,188297310.7
14161,2.9797860000000003,2012,Roland Emmerich,158,Action|Adventure|Science Fiction,3533,5.6,2009,203280086.8,782276248.1
12244,2.8464650000000002,9,Shane Acker,79,Action|Adventure|Animation|Science Fiction|Thriller,851,6.5,2009,30492013.02,49222304.26
13448,2.8415619999999997,Angels & Demons,Ron Howard,138,Thriller|Mystery,1275,6.3,2009,152460065.1,362462054.2
10198,2.463982,The Princess and the Frog,Ron Clements|John Musker,97,Romance|Family|Animation|Music,706,6.5,2009,106722045.6,271425431.5
22881,2.367474,The Blind Side,John Lee Hancock,129,Drama,1078,7.1,2009,29475612.59,314279459.5
19908,2.041804,Zombieland,Ruben Fleischer,88,Comedy|Horror,2165,7.1,2009,23987050.25,104070645.1
18239,1.971027,The Twilight Saga: New Moon,Chris Weitz,130,Adventure|Fantasy|Drama|Romance,1388,5.6,2009,50820021.71,721468940.5
10184,1.926432,He's Just Not That Into You,Ken Kwapis,129,Comedy|Romance|Drama,612,6.0,2009,40656017.36,180166572.8
14869,1.906998,G.I. Joe: The Rise of Cobra,Stephen Sommers,118,Adventure|Action|Thriller|Science Fiction,1470,5.7,2009,177870076.0,307429640.2
18240,1.895894,The Proposal,Anne Fletcher,108,Comedy|Romance|Drama,1084,6.7,2009,40656017.36,322580119.3
20943,1.860267,The Ugly Truth,Robert Luketic,96,Comedy|Romance,584,6.3,2009,38623216.5,208665898.2
22794,1.849649,Cloudy with a Chance of Meatballs,Phil Lord|Christopher Miller,90,Animation|Comedy|Family,1116,6.4,2009,101640043.4,246973582.3
10315,1.826169,Fantastic Mr. Fox,Wes Anderson,87,Adventure|Animation|Comedy|Family,711,7.5,2009,40656017.36,47233167.95
14836,1.75384,Coraline,Henry Selick,100,Animation|Family,711,7.1,2009,60984026.05,126639833.0
18360,1.752134,Night at the Museum: Battle of the Smithsonian,Shawn Levy,105,Adventure|Fantasy|Action|Comedy|Family,1108,5.9,2009,152460065.1,419881290.5
16996,1.732516,17 Again,Burr Steers,102,Comedy,765,6.0,2009,20328008.68,138502321.8
17979,1.7148869999999998,A Christmas Carol,Robert Zemeckis,96,Animation|Drama,619,6.6,2009,203280086.8,330567839.5
7980,1.6738790000000001,The Lovely Bones,Peter Jackson,136,Fantasy|Drama,600,6.6,2009,66066028.22,95059446.21
14560,1.6417389999999998,Paul Blart: Mall Cop,Steve Carr,91,Action|Adventure|Comedy|Family,510,5.4,2009,26426411.29,186299217.9
28178,1.575231,Hachi: A Dog's Tale,Lasse HallstrÃ¶m,93,Drama|Family,976,7.7,2009,16262406.95,48585352.53
22803,1.542135,Law Abiding Citizen,F. Gary Gray,109,Drama|Crime|Thriller,900,7.2,2009,53869223.01,128768508.9
22825,1.5352780000000001,The Box,Richard Kelly,115,Thriller|Science Fiction,296,5.3,2009,30492013.02,33880215.38
15092,1.487114,Crank: High Voltage,Mark Neveldine|Brian Taylor,96,Action|Thriller|Crime,560,5.9,2009,20328008.68,35127385.47
19898,1.453639,Pandorum,Christian Alvart,108,Action|Horror|Mystery|Science Fiction|Thriller,406,6.2,2009,33541214.33,20983919.33
16871,1.398364,Drag Me to Hell,Sam Raimi,99,Horror|Thriller,498,6.1,2009,30492013.02,92332504.83
13811,1.357091,Knowing,Alex Proyas,121,Action|Adventure|Drama|Mystery|Science Fiction,817,5.7,2009,50820021.71,157995749.8
17431,1.3282180000000001,Moon,Duncan Jones,97,Science Fiction|Drama,1027,7.4,2009,5082002.171,9920173.943
19585,1.324927,G-Force,Hoyt Yeatman,88,Fantasy|Action|Adventure|Family|Comedy,340,5.1,2009,152460065.1,297620180.7
18487,1.30199,The Taking of Pelham 1 2 3,Tony Scott,106,Thriller|Drama|Crime,551,6.1,2009,101640043.4,152628915.7
23082,1.297769,The Invention of Lying,Ricky Gervais|Matthew Robinson,100,Comedy|Romance|Fantasy,305,5.8,2009,18803408.03,32436176.66
20048,1.290519,Confessions of a Shopaholic,P.J. Hogan,104,Comedy|Romance,445,6.0,2009,40656017.36,110109447.0
18501,1.267182,Gamer,Mark Neveldine|Brian Taylor,95,Action|Thriller|Science Fiction,484,5.6,2009,50820021.71,41498145.78
31011,1.26001,Mr. Nobody,Jaco Van Dormael,141,Science Fiction|Drama|Romance|Fantasy,827,7.8,2009,47770820.4,3605384.768
19899,1.232312,Couples Retreat,Peter Billingsley,113,Comedy|Romance,372,5.3,2009,71148030.39,174663170.0
7445,1.223786,Brothers,Jim Sheridan,104,Drama|Thriller|War,381,6.7,2009,26426411.29,44028788.73
20766,1.2186569999999999,The Road,John Hillcoat,111,Adventure|Drama,600,6.7,2009,32524813.89,28088536.0
15512,1.1944549999999998,Monsters vs Aliens,Rob Letterman|Conrad Vernon,94,Animation|Family|Adventure|Science Fiction,932,6.0,2009,177870076.0,387766797.5
24469,1.159118,Fish Tank,Andrea Arnold,123,Drama,124,6.6,2009,3049201.3019999997,2396521.796
24803,1.14937,Julie & Julia,Nora Ephron,123,Romance|Drama,341,6.5,2009,40656017.36,131665019.4
28211,1.145724,Chloe,Atom Egoyan,96,Drama|Thriller|Mystery,297,5.9,2009,15246006.51,8598196.784
11322,1.138277,Public Enemies,Michael Mann,140,History|Crime|Drama,853,6.5,2009,81312034.73,217616028.7
19994,1.104112,Jennifer's Body,Karyn Kusama,100,Comedy|Horror,441,5.2,2009,16262406.95,32073594.1
21208,1.0990030000000002,Orphan,Jaume Collet-Serra,123,Horror|Thriller|Mystery,707,6.5,2009,20328008.68,42278447.57
23706,1.085541,All About Steve,Phil Traill,99,Comedy,192,4.6,2009,15246006.51,40763290.3
19912,1.083957,The Final Destination,David R. Ellis,82,Horror|Mystery,472,5.5,2009,40656017.36,189220360.9
23398,1.080415,Alvin and the Chipmunks: The Squeakquel,Betty Thomas,88,Comedy|Family|Animation|Fantasy|Music,414,5.3,2009,76230032.56,450407693.5
36419,1.075405,After.Life,Agnieszka Wojtowicz-Vosloo,104,Drama|Horror|Mystery|Thriller,130,5.2,2009,4573801.954,3665541.4439999997
10521,1.074072,Bride Wars,Gary Winick,89,Comedy,501,5.8,2009,30492013.02,116543991.5
